x	y	group
1	4.70191904061901	-1
1e+05	-4.66722786329131	-1
2e+05	4.70191904061901	-1
200001	4.70191904061901	-1
3e+05	-4.66722786329131	-1
350000	4.70191904061901	-1
350001	4.70191904061901	-1
4e+05	-4.66722786329131	-1
450000	4.70191904061901	-1
450001	4.70191904061901	-1
5e+05	-4.66722786329131	-1
6e+05	4.70191904061901	-1
600001	4.70191904061901	-1
7e+05	-4.66722786329131	-1
799999	4.70191904061901	-1
